id,passwd,Belong,name,age,gender,aim
3004216,v123456,V,段慧,70,female,海洋地理信息系统开发
3004217,v123456,V,郭俊,56,male,海洋生物资源利用管理
3004218,v123456,V,张晨,55,female,海洋资源勘探与开发
3004219,v123456,V,彭柳,28,female,海洋气候变化适应策略研究
3004220,v123456,V,高飞,51,male,海洋健康指数研究
3004221,v123456,V,史鑫,43,female,海洋风暴研究
3004222,v123456,V,邵艳,49,female,海洋法律与政策研究
3004223,v123456,V,朱萍,19,male,海洋教育与培训
3004224,v123456,V,王俊,39,male,海洋观测技术标准制定
3004225,v123456,V,黄琴,66,male,海洋风能开发
3004226,v123456,V,王建军,66,male,海洋生态环境管理措施
3004227,v123456,V,孙莉,39,female,海洋生态系统管理政策
3004228,v123456,V,邓婷婷,39,male,海洋水质监测
3004229,v123456,V,罗莹,69,male,海洋生物多样性监测
3004230,v123456,V,吕旭,33,male,海岸侵蚀评估
3004231,v123456,V,罗秀芳,23,male,海洋观测数据共享
3004232,v123456,V,盛丹丹,55,male,海洋公园管理
3004233,v123456,V,王英,48,male,海洋气候变化影响评估
3004234,v123456,V,王俊,45,female,海洋生态系统健康评估
3004235,v123456,V,张桂香,49,male,海洋热含量研究
3004236,v123456,V,杨丽华,25,female,海洋生物资源监测
3004237,v123456,V,丰阳,62,female,渔业管理
3004238,v123456,V,陈荣,63,female,海洋数据共享平台开发
3004239,v123456,V,汤秀芳,36,female,地球系统科学研究
3004240,v123456,V,魏莹,37,male,海洋观测数据整合
3004241,v123456,V,刘英,65,female,沿海防护工程设计
3004242,v123456,V,鞠阳,19,female,海洋生物资源保护
3004243,v123456,V,王波,30,female,海洋地理信息系统开发
3004244,v123456,V,倪红霞,32,male,海洋科学会议与合作
3004245,v123456,V,赵艳,35,male,海洋环境教育活动推广
3004246,v123456,V,黄俊,60,female,海洋灾害保险评估
3004247,v123456,V,王秀梅,21,female,海洋环境教育活动推广
3004248,v123456,V,张勇,29,female,冰盖研究
3004249,v123456,V,王秀梅,29,male,海洋环境教育项目
3004250,v123456,V,赵英,36,male,海洋生物栖息地恢复
3004251,v123456,V,李玲,53,male,海洋资源开发规划
3004252,v123456,V,张淑珍,25,female,海洋科学会议与合作
3004253,v123456,V,杨丹,64,female,海洋生态环境变化研究
3004254,v123456,V,田建军,65,female,海洋观测数据整合
3004255,v123456,V,陈东,67,female,海洋环境风险评估
3004256,v123456,V,黎小红,51,female,海洋热含量研究
3004257,v123456,V,陈雷,61,female,海洋科学技术合作项目
3004258,v123456,V,林春梅,27,male,海洋研究设备开发
3004259,v123456,V,梅欣,48,male,海洋地理信息系统开发
3004260,v123456,V,李斌,66,female,海洋环境监测数据共享平台
3004261,v123456,V,罗红霞,26,female,海洋环境教育活动
3004262,v123456,V,张红,25,male,海洋环境预报
3004263,v123456,V,郭凤兰,68,male,海洋数据共享平台开发
3004264,v123456,V,李桂兰,63,female,海洋水文气象研究
3004265,v123456,V,陈英,49,female,海洋旅游业发展
3004266,v123456,V,路慧,20,male,海洋环境法研究
3004267,v123456,V,蔡婷婷,36,male,海岸带生态恢复
3004268,v123456,V,张龙,51,female,海洋热含量研究
3004269,v123456,V,王明,67,male,海洋温度变化研究
3004270,v123456,V,赵燕,40,female,海洋科研船计划
3004271,v123456,V,陈秀云,60,male,航运路线优化
3004272,v123456,V,洪阳,22,male,海洋资源开发与保护
3004273,v123456,V,王志强,53,male,海洋保护区规划
3004274,v123456,V,潘琳,54,female,航道疏浚计划
3004275,v123456,V,林丽华,46,male,海洋资源开发利用技术
3004276,v123456,V,李浩,22,male,海洋灾害保险评估
3004277,v123456,V,李鑫,60,female,海洋水文气象研究
3004278,v123456,V,路超,30,male,海洋科学技术创新成果
3004279,v123456,V,李华,23,male,海洋资源利用效率研究
3004280,v123456,V,欧磊,18,male,海洋科学传播
3004281,v123456,V,张玲,20,female,海洋生态系统保护政策制定
3004282,v123456,V,侯莉,29,female,海洋水质监测
3004283,v123456,V,安秀云,28,female,海洋环境保护政策实施
3004284,v123456,V,宋坤,44,male,海洋污染物扩散研究
3004285,v123456,V,陈海燕,48,male,深海探测
3004286,v123456,V,许洋,18,male,海洋生态系统管理措施
3004287,v123456,V,王英,51,female,海洋资源利用效率研究
3004288,v123456,V,张健,21,male,热带气旋研究
3004289,v123456,V,潘秀云,24,male,深海探测
3004290,v123456,V,张桂芳,47,male,海洋资源保护与管理
3004291,v123456,V,王红霞,65,male,洪水风险预测
3004292,v123456,V,陈峰,26,male,海洋生态系统健康评估
3004293,v123456,V,杨娟,22,female,海洋环境保护政策制定
3004294,v123456,V,王畅,69,female,海洋资源开发利用技术
3004295,v123456,V,俞秀云,30,male,海洋污染治理
3004296,v123456,V,张凤兰,25,female,海洋地理信息系统开发
3004297,v123456,V,杨阳,47,female,海洋资源开发与利用
3004298,v123456,V,李琴,35,female,海洋生态系统保护措施
3004299,v123456,V,涂慧,47,female,海洋生物资源利用管理
3004300,v123456,V,何凤英,56,female,海洋环境教育资源推广
3004301,v123456,V,张红梅,59,male,海洋微塑料研究
3004302,v123456,V,吴冬梅,43,male,海洋资源开发利用技术
3004303,v123456,V,叶丹,39,female,海洋碳吸收研究
3004304,v123456,V,李文,57,female,海洋观测数据整合
3004305,v123456,V,张超,23,male,海洋教育资源开发
3004306,v123456,V,姜帅,50,male,地震与海啸研究
3004307,v123456,V,成凤兰,56,female,海洋环境监测设备开发
3004308,v123456,V,周丹,67,male,海洋酸化对生态系统影响研究
3004309,v123456,V,符桂香,43,female,海洋生态系统保护政策制定
3004310,v123456,V,周桂芳,51,male,海洋资源保护管理措施
3004311,v123456,V,何云,48,male,海洋环境保护政策实施
3004312,v123456,V,孙玉梅,53,female,海洋灾害应急预案制定
3004313,v123456,V,麦瑞,69,male,气候变化研究
3004314,v123456,V,徐雪,67,female,地球系统科学研究
3004315,v123456,V,洪建,28,male,海洋污染监测
3004316,v123456,V,杨利,31,male,海洋生物多样性保护
3004317,v123456,V,谭雷,53,male,海洋碳循环模型开发
3004318,v123456,V,杨建国,56,female,热带气旋研究
3004319,v123456,V,周玉英,38,female,海洋生态环境保护技术
3004320,v123456,V,张玉英,42,female,海洋资源探测
3004321,v123456,V,孙淑英,29,male,海洋生态系统服务功能研究
3004322,v123456,V,萧成,23,male,海洋生态系统服务功能评估方法
3004323,v123456,V,杨秀梅,58,female,海洋资源可持续利用研究
3004324,v123456,V,萧婷,26,female,洪水风险预测
3004325,v123456,V,何楠,24,female,海洋生态系统服务评估
3004326,v123456,V,许博,33,female,海洋生物栖息地恢复
3004327,v123456,V,黄淑英,30,male,地球系统科学研究
3004328,v123456,V,蒋畅,53,male,海洋生态系统恢复研究
3004329,v123456,V,巫磊,48,female,海洋水质监测
3004330,v123456,V,黄帅,19,male,海洋生态系统模型开发
3004331,v123456,V,刘明,20,female,海洋碳封存研究
3004332,v123456,V,袁英,20,female,海洋环境监测设备开发
3004333,v123456,V,耿瑜,19,female,海洋生态系统服务功能保护
3004334,v123456,V,杨明,39,female,海洋灾害保险评估
3004335,v123456,V,陆丽,52,female,海洋数据分析与处理
3004336,v123456,V,李鹏,57,female,海洋科研船计划
3004337,v123456,V,杨秀芳,32,male,海洋生态系统保护政策制定
3004338,v123456,V,李淑英,25,male,海洋生物多样性保护
3004339,v123456,V,陈璐,53,female,海洋健康指数研究
3004340,v123456,V,兰林,62,female,海洋碳吸收研究
3004341,v123456,V,陈楠,18,female,海洋资源管理政策研究
3004342,v123456,V,温桂荣,31,male,海洋热含量研究
3004343,v123456,V,孙杰,29,male,风暴潮风险评估
3004344,v123456,V,王峰,50,female,航道疏浚计划
3004345,v123456,V,龙辉,26,male,海洋健康指数研究
3004346,v123456,V,方建国,41,male,海洋科学会议与合作
3004347,v123456,V,徐凯,18,female,海洋环境保护技术研究
3004348,v123456,V,谷冬梅,53,female,海洋酸化研究
3004349,v123456,V,侯波,47,female,水下考古研究
3004350,v123456,V,王旭,25,male,海洋气候变化适应策略研究
3004351,v123456,V,童建平,41,male,海洋生态系统保护措施
3004352,v123456,V,吴辉,44,male,海洋生态环境监测技术
3004353,v123456,V,刘桂荣,32,female,海洋生态系统模型开发
3004354,v123456,V,饶文,65,male,海洋环境教育活动设计
3004355,v123456,V,王桂芝,25,male,海洋地理信息系统开发
3004356,v123456,V,卢玉珍,47,male,海洋生态系统健康评估
3004357,v123456,V,林霞,48,male,船舶设计优化
3004358,v123456,V,罗淑兰,27,male,海洋经济研究
3004359,v123456,V,王欢,31,female,地质灾害监测
3004360,v123456,V,彭瑞,21,female,海洋生态系统服务功能保护
3004361,v123456,V,张秀梅,67,female,海洋生物多样性保护措施
3004362,v123456,V,朱婷婷,55,female,海岸线变化监测
3004363,v123456,V,赵俊,42,female,海洋科学技术创新成果
3004364,v123456,V,张秀珍,58,male,海洋保护区规划
3004365,v123456,V,陈春梅,44,male,海洋生态修复
3004366,v123456,V,王伟,32,female,海洋科学技术成果应用
3004367,v123456,V,喻玉英,68,female,海洋观测网络建设
3004368,v123456,V,贺强,59,male,海洋环境教育项目
3004369,v123456,V,朱莉,62,male,海洋生物多样性保护措施
3004370,v123456,V,陈晨,26,female,海洋环境教育资源推广
3004371,v123456,V,谢平,66,female,海洋科学技术创新
3004372,v123456,V,郑丽丽,36,female,海洋环境保护科技成果转化
3004373,v123456,V,高桂花,22,female,海洋观测技术标准制定
3004374,v123456,V,赵梅,67,male,海洋资源保护措施研究
3004375,v123456,V,赵文,56,male,海洋环境监测设备开发
3004376,v123456,V,刘丽娟,18,male,海洋能量研究
3004377,v123456,V,安桂芳,28,female,海洋生态系统管理措施
3004378,v123456,V,戴凤英,55,male,海洋生态系统服务功能研究
3004379,v123456,V,万敏,61,female,海洋气候变化影响分析
3004380,v123456,V,徐建军,50,male,海岸带生态恢复
3004381,v123456,V,曹玉,35,female,海洋环境教育资源开发
3004382,v123456,V,詹涛,50,female,航道疏浚计划
3004383,v123456,V,冷艳,66,female,海洋资源保护政策制定
3004384,v123456,V,李桂英,51,female,海洋生态系统服务功能评估
3004385,v123456,V,雷佳,57,male,海洋环境监测技术创新
3004386,v123456,V,李秀英,62,female,海洋环境保护技术推广
3004387,v123456,V,马平,65,female,海洋数据同化
3004388,v123456,V,郭秀珍,25,male,海洋气候变化适应措施
3004389,v123456,V,马静,52,female,海洋酸化研究
3004390,v123456,V,阮燕,58,female,海洋环境教育资源开发
3004391,v123456,V,郭鹏,28,male,海洋环境保护政策评估
3004392,v123456,V,涂小红,48,male,气候模型验证
3004393,v123456,V,陈秀云,31,male,海洋垃圾监测
3004394,v123456,V,袁丽娟,27,female,海洋环境监测与评估
3004395,v123456,V,陈红梅,44,male,海洋科学技术研究成果推广
3004396,v123456,V,李秀英,33,male,海洋生态系统保护政策制定
3004397,v123456,V,蔡帅,40,male,海洋观测技术标准制定
3004398,v123456,V,白磊,35,female,海洋观测数据共享
3004399,v123456,V,康欢,20,female,航运路线优化
3004400,v123456,V,陈雪梅,52,male,气候变化研究
3004401,v123456,V,张倩,36,male,海洋资源利用效率提升
3004402,v123456,V,张莉,68,female,海洋数据可视化
3004403,v123456,V,刘欢,59,female,航道疏浚计划
3004404,v123456,V,黄畅,38,male,海洋文化遗产保护
3004405,v123456,V,万荣,48,male,海洋风能开发
3004406,v123456,V,黄志强,36,male,地球系统科学研究
3004407,v123456,V,侯瑜,39,male,海洋教育计划开发
3004408,v123456,V,阎慧,48,female,海洋研究设备开发
3004409,v123456,V,黄琳,18,female,海洋生态环境保护政策
3004410,v123456,V,汤瑞,58,male,海洋环境教育项目推广
3004411,v123456,V,余坤,40,male,海洋地理信息系统开发
3004412,v123456,V,李凤英,52,female,海洋科学技术创新成果
3004413,v123456,V,杨静,68,female,海洋环境教育活动设计
3004414,v123456,V,倪芳,68,male,海洋观测技术开发
3004415,v123456,V,张博,40,female,深海探测
3004416,v123456,V,沙婷婷,64,female,气候模型验证
3004417,v123456,V,李玉,41,female,海洋灾害保险评估
3004418,v123456,V,苏成,50,male,海洋资源开发利用技术
3004419,v123456,V,张桂芝,52,male,海洋科学技术推广
3004420,v123456,V,胡秀梅,48,male,海洋资源探测
3004421,v123456,V,范英,25,male,海洋碳循环模型开发
3004422,v123456,V,孙琴,46,male,海洋灾害管理
3004423,v123456,V,唐秀云,65,male,海洋环境监测数据处理技术
3004424,v123456,V,黄荣,45,female,海洋热含量研究
3004425,v123456,V,吴丹丹,56,male,海洋环境教育活动设计
3004426,v123456,V,邬桂英,69,female,海洋灾害管理
3004427,v123456,V,周玉,55,male,海洋灾害应急响应
3004428,v123456,V,黄淑英,63,male,海洋数据共享平台开发
3004429,v123456,V,袁桂珍,23,female,海洋环境风险评估
3004430,v123456,V,李龙,45,female,海洋观测技术开发
3004431,v123456,V,杨秀荣,33,female,洪水风险预测
3004432,v123456,V,云兰英,67,male,海洋环境保护技术开发
3004433,v123456,V,曹帅,64,male,海洋科学技术研究成果推广
3004434,v123456,V,曾艳,60,female,海洋数据同化
3004435,v123456,V,雷慧,57,male,航运路线优化
3004436,v123456,V,程梅,61,female,海洋资源保护与开发政策
3004437,v123456,V,王洁,50,male,海洋法律与政策研究
3004438,v123456,V,姚春梅,68,male,海洋文化遗产保护
3004439,v123456,V,程雪,52,female,海洋环境保护教育
3004440,v123456,V,谭淑英,46,male,海洋教育计划开发
3004441,v123456,V,张燕,21,female,海洋碳循环研究
3004442,v123456,V,朱楠,45,male,海洋环境保护政策建议
3004443,v123456,V,宁柳,23,male,海洋生物迁徙研究
3004444,v123456,V,王辉,22,male,海洋气候变化影响研究
3004445,v123456,V,邵桂英,50,male,海洋生态系统模型开发
3004446,v123456,V,聂倩,24,female,海洋环境保护教育
3004447,v123456,V,吕鹏,53,male,海洋气候变化适应措施
3004448,v123456,V,王海燕,44,female,海洋酸化对生态系统影响研究
3004449,v123456,V,刘建平,45,male,渔业管理
3004450,v123456,V,陈欣,20,female,海洋碳吸收研究
3004451,v123456,V,魏冬梅,34,male,海洋灾害保险评估
3004452,v123456,V,富龙,46,female,海洋酸化研究
3004453,v123456,V,陈杨,32,female,海洋生态修复
3004454,v123456,V,章欣,59,female,海洋生态系统服务功能评估
3004455,v123456,V,林秀芳,18,female,海洋环境风险防范措施
3004456,v123456,V,刘璐,66,male,全球变暖研究
3004457,v123456,V,母玉珍,28,female,海洋气象预报模型开发
3004458,v123456,V,雷桂兰,49,female,海洋环境预报
3004459,v123456,V,任俊,23,male,海洋生态系统管理措施
3004460,v123456,V,董柳,21,male,海洋气候变化影响分析
3004461,v123456,V,韦晶,55,female,海洋科学技术创新
3004462,v123456,V,谢颖,52,male,海洋资源开发规划
3004463,v123456,V,刘坤,19,female,海洋生态系统保护政策制定
3004464,v123456,V,王玲,37,male,海洋资源开发技术推广
3004465,v123456,V,李磊,43,female,海洋灾害应急预案制定
3004466,v123456,V,萧凯,27,male,海洋环境保护政策建议
3004467,v123456,V,刘刚,53,female,地震与海啸研究
3004468,v123456,V,郑丽娟,38,female,海洋生态系统服务评估方法
3004469,v123456,V,常杨,65,female,海洋环境保护技术研究
3004470,v123456,V,周玲,68,female,海洋生态环境保护政策
3004471,v123456,V,梁成,31,male,海洋环境风险评估
3004472,v123456,V,孙健,35,female,海洋生态系统模型开发
3004473,v123456,V,张小红,38,male,海洋资源开发与保护
3004474,v123456,V,张秀梅,47,male,海洋资源开发与利用
3004475,v123456,V,张丹,70,male,海洋灾害保险评估
